"","uid","response","internal_node_id","nTimeouts","stimulus","chosen_attr_type","trial_index","valence","timedout","chosen_attr","trial_type","itemNo","rt","time_elapsed","taskNo","trialNo","interventionCondition","learningCondition","totalTimeJsPsych","intStartTime","intEndTime","nTrials","ID","group","internalChosen","globalChosen","internalGlobalChosen","internalSpecificChosen","externalGlobalChosen","externalSpecificChosen"
"2013","subCALEARN_32",1,"0.0-2.0-0.6-0.6",0,"You receive anonymised feedback on your work performance by colleagues, and it's very complimentary","internal_global",9,"positive",FALSE,"People at work respect me","html-button-response-ca",8,18664,378335,0,6,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,1,1,0,0,0
"2014","subCALEARN_32",0,"0.0-2.0-0.7-0.7",0,"Someone you feel very close to is having a birthday dinner but hasn't invited you","external_specific",10,"negative",FALSE,"For this particular occasion, they were only able to invite a small number of people","html-button-response-ca",13,21851,401691,0,7,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2015","subCALEARN_32",1,"0.0-2.0-0.8-0.8",0,"You find out that your manager wants to put you forward for promotion at work","internal_specific",11,"positive",FALSE,"Recently, I've been performing well at work","html-button-response-ca",15,14916,418117,0,8,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2016","subCALEARN_32",3,"0.0-2.0-0.9-0.9",0,"You smile at someone across the street you recognise, but they don't smile back","external_specific",12,"negative",FALSE,"They were probably preoccupied and didn't see me","html-button-response-ca",17,9254,428889,0,9,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2017","subCALEARN_32",1,"0.0-18.0-0.0-0.0",0,"You take part in a quiz at work and get lots of answers right, so your team wins","internal_specific",184,"positive",FALSE,"On this occasion, I knew a lot about the topics that came up","html-button-response-ca",11,13958,2455652,1,0,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2018","subCALEARN_32",3,"0.0-18.0-0.1-0.1",0,"Your neighbour asks you to help them with their maths homework, and you do a good job explaining the problems to them","internal_specific",185,"positive",FALSE,"I can usually get my head around straightforward problems","html-button-response-ca",21,12454,2469612,1,1,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2019","subCALEARN_32",1,"0.0-18.0-0.10-0.10",0,"Someone you are close to tells you you are not funny","external_specific",194,"negative",FALSE,"This particular person probably doesn't have a similar sense of humour to me","html-button-response-ca",47,6798,2588247,1,10,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2020","subCALEARN_32",1,"0.0-18.0-0.11-0.11",0,"Someone you work with tells you they trust your judgement","internal_specific",195,"positive",FALSE,"In the past, I have helped out this particular colleage with some advice","html-button-response-ca",53,13699,2603455,1,11,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2021","subCALEARN_32",3,"0.0-18.0-0.12-0.12",0,"Someone you care about deeply has disclosed something you told them in confidence to someone else","external_specific",196,"negative",FALSE,"This person probably didn't remember this particular thing was told to them in confidence","html-button-response-ca",55,20649,2625628,1,12,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2022","subCALEARN_32",2,"0.0-18.0-0.13-0.13",0,"Someone you are close to tells you they consider you a role model","internal_specific",197,"positive",FALSE,"I have recently been helping this particular person work through something","html-button-response-ca",56,6650,2633807,1,13,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2023","subCALEARN_32",1,"0.0-18.0-0.14-0.14",0,"You overhear someone at work talking about you behind your back","internal_specific",198,"negative",FALSE,"I have probably been unkind to this person in some way","html-button-response-ca",59,6228,2641567,1,14,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2024","subCALEARN_32",0,"0.0-18.0-0.15-0.15",0,"You give a presentation at work and it seems like no one is paying attention","internal_specific",199,"negative",FALSE,"On this occasion, I probably didn't spend enough time preparing","html-button-response-ca",61,10041,2653113,1,15,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2025","subCALEARN_32",3,"0.0-18.0-0.16-0.16",0,"You ask a friend for help with something important but they say they are too busy","external_global",201,"negative",FALSE,"Sometimes people are too busy or preocuppied to be as good a friend as they'd like","html-button-response-ca",67,14940,2671091,1,16,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,1,0,0,1,0
"2026","subCALEARN_32",0,"0.0-18.0-0.17-0.17",0,"You receive an excellent performance evaluation from your boss","internal_specific",202,"positive",FALSE,"Recently, I've been performing well in my job","html-button-response-ca",73,2785,2675381,1,17,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2027","subCALEARN_32",2,"0.0-18.0-0.18-0.18",0,"A friend tells you that you are being difficult","internal_specific",203,"negative",FALSE,"During my last conversation with this person, I may have come across as rude or uncaring","html-button-response-ca",75,7602,2684499,1,18,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2028","subCALEARN_32",0,"0.0-18.0-0.19-0.19",0,"You find out that colleague has scored you poorly on a a performance evaluation","internal_specific",204,"negative",FALSE,"I haven't been making as much effort at work as I could have recently","html-button-response-ca",76,7749,2693755,1,19,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2029","subCALEARN_32",3,"0.0-18.0-0.2-0.2",0,"You start doing the washing up but drop and smash a plate","internal_global",186,"negative",FALSE,"I'm clumsy and careless","html-button-response-ca",25,9701,2480820,1,2,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,1,1,0,0,0
"2030","subCALEARN_32",0,"0.0-18.0-0.20-0.20",0,"You find out you passed a difficult test for a professional qualification you wanted","internal_specific",205,"positive",FALSE,"I made a special effort to prepare for this particular test","html-button-response-ca",77,5044,2700318,1,20,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2031","subCALEARN_32",0,"0.0-18.0-0.21-0.21",0,"A friend tells you you are a good friend to them","internal_specific",206,"positive",FALSE,"Recently, I have spent a lot of time with this particular person","html-button-response-ca",78,6709,2708540,1,21,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2032","subCALEARN_32",2,"0.0-18.0-0.22-0.22",0,"You aren't nominated for an award recognizing contribution to workplace culture","internal_specific",207,"negative",FALSE,"Recently, I haven't tried much to engage with my colleagues","html-button-response-ca",83,11261,2721313,1,22,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2033","subCALEARN_32",1,"0.0-18.0-0.23-0.23",0,"Someone from work tells you they consider you trustworthy","internal_specific",208,"positive",FALSE,"Recently, I have probably helped this colleage out with something private","html-button-response-ca",84,12290,2735109,1,23,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2034","subCALEARN_32",0,"0.0-18.0-0.24-0.24",0,"You find yourself struggling to meet your targets at work","external_specific",209,"negative",FALSE,"This week, there happened to be more important things happening","html-button-response-ca",97,8973,2745594,1,24,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2035","subCALEARN_32",3,"0.0-18.0-0.25-0.25",0,"Someone you care deeply about is not responding to your calls and messages","external_specific",210,"negative",FALSE,"This person is probably not able to respond right now (e.g., they are unwell or away)","html-button-response-ca",100,9989,2757093,1,25,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2036","subCALEARN_32",2,"0.0-18.0-0.26-0.26",0,"A letter you have written to the newspaper is selected to be published","internal_specific",211,"positive",FALSE,"On this particular occasion, I had something important to say","html-button-response-ca",102,7842,2766456,1,26,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2037","subCALEARN_32",1,"0.0-18.0-0.27-0.27",0,"You find out a friend is having a party but hasn't invited you","external_specific",212,"negative",FALSE,"My friend thought I wasn't free on this specific date","html-button-response-ca",108,12611,2780582,1,27,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2038","subCALEARN_32",3,"0.0-18.0-0.28-0.28",0,"Someone you are close to tells you they wish they were more like you","internal_global",213,"positive",FALSE,"People I'm close to think well of me","html-button-response-ca",110,10134,2792230,1,28,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,1,1,0,0,0
"2039","subCALEARN_32",2,"0.0-18.0-0.29-0.29",0,"A friend tells you you are a good person","internal_global",214,"positive",FALSE,"My friends think highly of me","html-button-response-ca",115,6329,2800062,1,29,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,1,1,0,0,0
"2040","subCALEARN_32",0,"0.0-18.0-0.3-0.3",0,"You speak during a neighbourhood association meeting and receive applause","internal_specific",187,"positive",FALSE,"On this occasion, I made some good points","html-button-response-ca",28,10592,2492916,1,3,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2041","subCALEARN_32",1,"0.0-18.0-0.30-0.30",0,"A friend calls you up out of the blue to see how you are","external_global",215,"positive",FALSE,"People generally reach out to their friends from time to time","html-button-response-ca",120,6057,2807635,1,30,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,1,0,0,1,0
"2042","subCALEARN_32",0,"0.0-18.0-0.31-0.31",0,"You find out that you didn't pass a test you took that counts towards a professional exam","internal_specific",216,"negative",FALSE,"I probably didn't spend enough time studying for the test","html-button-response-ca",125,9033,2818174,1,31,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2043","subCALEARN_32",0,"0.0-18.0-0.4-0.4",0,"A colleague tells you they like your company","external_specific",188,"positive",FALSE,"This particular colleague probably wants me to do something for them","html-button-response-ca",29,9619,2504047,1,4,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2044","subCALEARN_32",2,"0.0-18.0-0.5-0.5",0,"Someone you are close to tells you that they admire you","external_specific",189,"positive",FALSE,"This particular person probably wants me to help them with something","html-button-response-ca",31,11045,2516607,1,5,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2045","subCALEARN_32",2,"0.0-18.0-0.6-0.6",0,"You complete today's crossword easily","internal_specific",190,"positive",FALSE,"I'm generally OK at this kind of puzzle","html-button-response-ca",35,11553,2529667,1,6,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2046","subCALEARN_32",1,"0.0-18.0-0.7-0.7",0,"You struggle to work out what everyone needs to pay when booking a work activity","external_specific",191,"negative",FALSE,"This problem was too complicated to work out without writing everything out","html-button-response-ca",37,24791,2555977,1,7,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,0,0,0,0,0,1
"2047","subCALEARN_32",1,"0.0-18.0-0.8-0.8",0,"You discover that you haven't been invited to an after-work social event","internal_specific",192,"negative",FALSE,"I haven't shown any interest in work events recently","html-button-response-ca",44,10199,2567681,1,8,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2048","subCALEARN_32",0,"0.0-18.0-0.9-0.9",0,"You present your work to the rest of your evening class but it doesn't receive much positive feedback","internal_specific",193,"negative",FALSE,"On this occasion, I didn't explain myself very well","html-button-response-ca",45,10746,2579933,1,9,"psychoed","control",2818175,2225860.5,2991531.10000014,64,32,3,1,0,0,1,0,0
"2049","subCALEARN_33",3,"0.0-2.0-0.0-0.0",0,"You find out that someone you consider a friend has talked about you negatively behind your back","internal_specific",3,"negative",FALSE,"I probably did something recently to annoy them","html-button-response-ca",0,28462,469907,0,0,"control","causal",5477990,4752510.4,5174093,64,33,2,1,0,0,1,0,0
"2050","subCALEARN_33",2,"0.0-2.0-0.1-0.1",0,"Someone from work invites you out for a cup of coffee","external_specific",4,"positive",FALSE,"This person is probably trying to make a good impression for some reason","html-button-response-ca",1,29461,500874,0,1,"control","causal",5477990,4752510.4,5174093,64,33,2,0,0,0,0,0,1
"2051","subCALEARN_33",3,"0.0-2.0-0.10-0.10",0,"You didn't get the amount of work done you needed to","internal_specific",13,"negative",FALSE,"I probably dedicated too much time to unimportant tasks this week","html-button-response-ca",18,20738,841678,0,10,"control","causal",5477990,4752510.4,5174093,64,33,2,1,0,0,1,0,0
"2052","subCALEARN_33",0,"0.0-2.0-0.11-0.11",0,"You walk past a cafe close to work and see your some of your colleagues are meeting for lunch without you","external_global",14,"negative",FALSE,"People don't always remember to include everyone they mean to invite to something","html-button-response-ca",22,25865,869062,0,11,"control","causal",5477990,4752510.4,5174093,64,33,2,0,1,0,0,1,0
"2053","subCALEARN_33",3,"0.0-2.0-0.12-0.12",0,"A friend tells you you make them laugh","external_specific",15,"positive",FALSE,"This particular friend happens to have a similar sense of humour to me","html-button-response-ca",24,20058,890646,0,12,"control","causal",5477990,4752510.4,5174093,64,33,2,0,0,0,0,0,1
